1,0.0771878232023215
2,0.077187917488913
3,0.0771880117738605
4,0.077188106059144
5,0.0771882003447633
6,0.0771882946307197
7,0.0771883889170106
8,0.0771884832036401
9,0.0771885774906039
10,0.0771886717779036
11,0.077188766065539
12,0.0771888603535116
13,0.0771889546418201
14,0.0771890489304643
15,0.0771891432194458
16,0.0771892375087616
17,0.0771893317984147
18,0.0771894260884035
19,0.0771895203787282
20,0.0771896146693887
21,0.0771897089603864
22,0.467838388652479
23,0.788796104314806
24,1.04225516271035
25,1.44034087919674
26,1.7714685428697
27,2.00071665472637
28,0.656595943008827
29,0.904329005351272
30,2.48997989827841
31,1.25450707945093
32,1.03468918652227
33,0.584045373537001
34,0.24944124583467
35,0.167661179563441
36,0.167439388029635
37,0.204968403087776
38,0.170903274507545
39,-0
40,-0
41,0.354396025113062
42,0.520479541109825
43,0.530998576897899
44,0.649585895133704
45,1.04158731108705
46,1.83146025472674
47,2.04711284873967
48,1.84196493035321
49,0.676274802764726
50,0.358875876407258
51,0.428890207709547
52,-0.099027522575956
53,-0.411773313085619
54,-0.234792679799591
55,-0.0352179554989737
56,0.375503685508429
57,1.61122517023096
58,1.9900732546745
59,1.92548515364039
60,1.88107380597982
61,1.38324920346451
62,0.879472547124968
63,0.799323295611486
64,0.633115286246256
65,0.252440770886416
66,0.453301769674645
67,0.705310481067935
68,0.627868106769803
69,0.460765173229964
70,0.457508220247179
71,0.539144969829499
72,0.970498553387708
73,0.993464457920248
74,0.650459434200297
75,0.309435978989743
76,0.208926191206065
77,0.625702128483659
78,0.897274127961588
79,1.09642131801511
80,0.571409462628378
81,0.310402246705042
82,0.916584249777477
83,1.12535745573415
84,1.35146945730192
85,1.74845010906378
86,1.34639378632147
87,1.15794375036912
88,0.963348861373619
89,0.972349380926636
90,0.983602566517006
91,0.670124680002868
92,0.458287181097475
93,0.555692366206629
94,0.55449911004888
95,0.760113145267093
96,1.09092478210688
97,0.258181609650697
98,0.21946253614823
99,0.25471088324798
100,0.942682208167307
101,1.17596857781083
102,1.09122011145488
103,0.88528641416867
104,0.781414488037861
105,0.570210276886522
106,0.225598152568827
107,0.159815326017875
108,0.7401485669865
109,0.962954677207642
110,1.19417268793943
111,1.21929520592386
112,1.35918621957875
113,1.15567888326199
114,0.93765849637393
115,0.494153817789844
116,0.234180563832518
117,-0.550444902328553
118,-0.550256061223657
119,-0.550066384376817
120,-0.549876774893249
121,-0.549687232751422
122,-0.415678295141464
123,-0.2713631094176
124,-0.0472702170489794
125,0.118431839181381
126,0.190186564068923
127,0.0772788410698996
128,0.0772789355735026
129,0.0772790301112776
130,0.0772791246493895
131,0.0772792191878407
132,0.0772793137266283
133,0.0772794082657536
134,0.0772795028052182
135,0.0772795973450207
136,0.0772796918851595
137,0.0772797864256376
138,0.0772798809664535
139,0.0772799755076072
140,0.0772800700490973
141,0.0772801645909267
142,0.0772802591330939
143,0.077280353675599
144,0.0772804482184418
145,0.077280542761624
146,0.0772806373051425
147,0.0772807318490003
148,0.0772808263931945
149,0.0772809209377266
150,0.0772810154825979
151,0.0772811100278056
152,0.0772812045733526
153,0.0772812991192375
154,0.0772813936654587
155,0.0772814882120193
156,0.0772815827589177
157,0.0772816773061539
158,0.077281771853728
159,0.07728186640164
160,0.0772819609498897
161,0.0772820554984774
162,0.0772821500474043
163,0.0772822445966691
164,0.0772823391462703
165,0.52183535814799
166,0.944775344794189
167,1.37692781091181
168,1.85647695712477
169,2.38643867778995
170,2.95248098981197
171,2.53374139867103
172,2.47842612450099
173,2.00091529299507
174,1.12490897778078
175,0.121388707881822
176,0.158986621705549
177,0.251231528636839
178,0.795371801979475
179,0.722387398341025
180,0.726556525882547
181,0.912252062658802
182,1.98409115573797
183,0.125952915119343
184,-0.558570317063543
185,-0.141518879727997
186,-0.558329278039236
187,-0.192690017501148
188,0.18779474599564
189,0.958831419749169
190,0.750213014217008
191,1.45432735070083
192,2.33245598354674
193,2.70215854134475
194,3.65163691283818
195,4.80226914561003
196,5.11581209628831
197,5.10684474239952
198,2.43380232563132
199,4.2034714266562
200,2.87777501939165
201,3.80529317892732
202,3.58088302673971
203,4.2240961631561
204,2.81712636692047
205,2.67096500684946
206,2.52143961310399
207,1.26216226417739
208,0.913313452879234
209,1.07091526451909
210,0.901266905110359
211,1.22796285612768
212,1.23064565477533
213,1.23067201570561
214,1.23069838072945
215,1.58173619716114
216,1.59521463421167
217,2.15966084932971
218,2.3947531606378
219,2.44264087402242
220,2.08838039567369
221,2.31182054227354
222,2.55927604783344
223,2.19007729991481
224,2.42263966261847
225,2.92847184697244
226,3.79634199472884
227,3.64174380207836
228,2.67567469538193
229,2.25855672666325
230,1.84407106996534
231,1.42779586355347
232,1.02238799186686
233,1.60793801343057
234,2.03206792254227
235,2.26906562406768
236,2.51944628297599
237,2.09805845891168
238,2.56595599496324
239,2.13989528448357
240,2.38105423369204
241,1.95244872159325
242,1.73699492503355
243,1.30832519612706
244,1.72082870984649
245,1.72368532379208
246,1.72374020309488
247,1.72379509439105
248,1.72384998806801
249,1.50725465278976
250,1.08870460794595
251,1.0724711294449
252,0.331889521967222
253,0.639551882178558
254,0.813199264818589
255,1.18335876582151
256,0.984245807633944
257,1.35722890372887
258,2.18064696475336
259,1.7849578628616
260,1.78820863261584
261,1.58684309379762
262,0.991122181378036
263,0.786081516005385
264,0.770204599989091
265,0.755948289260911
266,0.562148851560412
267,2.07246771770759
268,0.743904166773579
269,1.27451300830715
270,1.08636386949521
271,1.07673480808359
272,1.64015776834697
273,1.84692048487491
274,2.06312090236794
